index	original	translation	scores	mean	z_scores	z_mean
5283	While playing, the bow is kept on the open mouth of the pitcher, which acts as a resonator and struck by two heavy sticks made of wood.	बजाते समय, धनुष को घड़े के खुले मुंह पर रखा जाता है, जो एक गूंज का काम करता है और लकड़ी की बनी दो भारी छड़ियों से मारा जाता है।	[90, 85, 64, 78]	79.25	[0.12609030444560904, -0.2116086973589154, -0.9182051376734719, 0.3356213392204049]	-0.16702554784159335
5284	A Lyrical Journey Through Thanjavur.	तंजावुर के माध्यम से एक गीत यात्रा।	[100, 95, 69, 90]	88.5	[0.953687239391003, 0.6254510232064127, -0.4009564241718138, 1.4607886641930286]	0.6597426256546577
5285	The maha-mandapa is flanked by two giant stone dvarapalas.	महामंडप के बगल में दो विशाल पत्थर के द्वारपाल हैं।	[100, 100, 76, 75]	87.75	[0.953687239391003, 1.0439808834890767, 0.3231917747305074, 0.05432950797724894]	0.593797351396959
5286	In 1996, the station was renamed to Chhatrapati Shivaji Terminus in honour of Emperor Chhatrapati Shivaji, founder of the Maratha Empire.	1996 में इस स्टेशन का नाम बदलकर छत्रपति शिवाजी टर्मिनस कर दिया गया।	[75, 65, 45, 46]	57.75	[-1.115305097972482, -1.8857281384895714, -2.8837502489797724, -2.6648248607065916]	-2.1374020865371044
5287	There was resurgence during the reign of Rana Kumbha in the 15th century.	15वीं शताब्दी में राणा कुंभ के शासनकाल के दौरान पुनरुत्थान हुआ था।	[100, 100, 75, 73]	87.0	[0.953687239391003, 1.0439808834890767, 0.2197420320301758, -0.13319837951818836]	0.5210529438480167
5288	Zodiac Sign Type Coin of Jahangir depicts man standing and Persian legend.	राशिचक्र चिह्न टाइप सिक्का जहांगीर में आदमी को खड़ा और फारसी किंवदंती को दर्शाया गया है।	[90, 85, 84, 85]	86.0	[0.12609030444560904, -0.2116086973589154, 1.1507897163331602, 0.9919689454544354]	0.5143100672185723
5289	Raval Jaisingh was wounded and for six months was given amnesty but was then killed since he refused to convert to Islam.	रावल जयसिंह घायल हो गए थे और उन्हें छह महीने के लिए माफी दी गई थी, लेकिन इस्लाम में परिवर्तित होने से इनकार करने के बाद उनकी हत्या कर दी गई थी।	[95, 95, 62, 61]	78.25	[0.539888771918306, 0.6254510232064127, -1.125104623074135, -1.258365704490812]	-0.3045326331100571
5290	"Hindus believe that dying here and getting cremated along the banks of the ""holy"" Ganges river allows one to break the cycle of rebirth and attain salvation, making it a major centre for pilgrimage."	हिंदुओं का मानना है कि यहां मरना और पवित्र गंगा नदी के किनारे दाह संस्कार करना पुनर्जन्म के चक्र को तोड़ने और मोक्ष प्राप्त करने की अनुमति देता है, जिससे यह तीर्थयात्रा का एक प्रमुख केंद्र बन जाता है।	[95, 100, 67, 66]	82.0	[0.539888771918306, 1.0439808834890767, -0.607855909572477, -0.7895459857522189]	0.046616940020671654
5291	It is said that four weeks after the Buddha began meditating under the Bodhi Tree, the heavens darkened for seven days, and a prodigious rain descended.	ऐसा कहा जाता है कि बुद्ध के बोधि वृक्ष के नीचे ध्यान लगाने के चार सप्ताह बाद सात दिनों तक आकाश अंधेरा रहा और विलक्षण वर्षा हुई।	[95, 90, 72, 71]	82.0	[0.539888771918306, 0.2069211629237486, -0.09060719607081902, -0.32072626701362567]	0.08386911793940248
5292	The external walls display two panels.	बाहरी दीवारों पर दो पैनल प्रदर्शित किए गए हैं।	[100, 100, 87, 73]	90.0	[0.953687239391003, 1.0439808834890767, 1.4611389444341552, -0.13319837951818836]	0.8314021719490117
5293	This mountain state is bounded by Tibet on the north, Bhutan on the east and south and Nepal on the west.	यह पहाड़ी राज्य उत्तर में तिब्बत, पूर्व और दक्षिण में भूटान और पश्चिम में नेपाल से घिरा हुआ है।	[100, 95, 69, 79]	85.75	[0.953687239391003, 0.6254510232064127, -0.4009564241718138, 0.4293852829681235]	0.40189178034843137
