index	original	translation	scores	mean	z_scores	z_mean
1230	His parents are Gopalakrishna Kurup and Kamalakshi.	இவரது பெற்றோர் கோபாலகிருஷ்ண குருப் மற்றும் கமலாட்சி ஆவர்.	[96,95,94]	95.0	[0.6355035596435119, 0.6184291206010091, 0.506839287090999]	0.58692398911184
1231	Thereafter he joined Dighi High School.	பின்னர் திகி உயர்நிலைப் பள்ளியில் சேர்ந்தார்.	[98,95,94]	95.66666666666667	[0.7524376846469182, 0.6184291206010091, 0.506839287090999]	0.6259020307796421
1232	A related compound is biferrocenylene, [Fe(C5H4)2]2 wherein all cyclopentadienyl rings are coupled.	இதனுடன் தொடர்புடைய சேர்மம் பைபெரோசெனிலீன் [Fe (C5H4) 2] 2 ஆகும், இதில் அனைத்து வளையபென்டாடையீனைல் வளையங்களும் இணைக்கப்பட்டுள்ளன.	[70,85,81]	78.66666666666667	[-0.8846400654007692, 0.07128505535744727, -0.32036402595096736]	-0.3779063453314298
1233	In proper nomenclature, the prefix is not always used in compounds with one oxygen atom.	முறையான பெயரிடலில், ஒரு ஆக்சிசன் அணுவுடன் கூடிய சேர்மங்களில் முன்னொட்டு எப்போதும் பயன்படுத்தப்படுவதில்லை.	[94,95,93]	94.0	[0.5185694346401057, 0.6184291206010091, 0.44320826301084776]	0.5267356060839875
1234	It has a molecular formula CH3CH(OH)COOH.	இதன் மூலக்கூறு வாய்ப்பாடு CH3CH (OH) COOH ஆகும்.	[98,100,96]	98.0	[0.7524376846469182, 0.8920011532227899, 0.6341013352513015]	0.7595133910403365
1235	That alloy is approximately 1/3 denser than lead, but far more expensive.	இந்த உலோகக் கலவை ஈயத்தை விட 1/3 அடர்த்தியானது, ஆனால் மிகவும் விலை உயர்ந்தது.	[98,98,95]	97.0	[0.7524376846469182, 0.7825723401740775, 0.5704703111711503]	0.7018267786640487
1236	The Mlechchha dynasty (c. 650 - 900) ruled Kamarupa from their capital at Harruppesvar in the present-day Tezpur, Assam, after the fall of the Varman dynasty.	வர்மன் வம்சத்தின் வீழ்ச்சிக்குப் பிறகு, ம்லேச்சா வம்சம் (கி. பி. 650-900), இன்றைய அசாமின் தேஜ்பூரில் உள்ள ஹர்ருப்பேஸ்வரில் உள்ள தங்கள் தலைநகரத்திலிருந்து காமரூபவை ஆட்சி செய்தது.	[90,95,90]	91.66666666666667	[0.2847011846332932, 0.6184291206010091, 0.252315190770394]	0.3851484986682321
1237	Manmiam narrates that how Fishing related conflicts eventually became a mini holocaust for the Thimilar.	மீன்பிடித்தல் தொடர்பான மோதல்கள் எவ்வாறு திமிலருக்கு ஒரு சிறிய படுகொலையாக மாறியது என்பதை மன்மியம் விவரிக்கிறது.	[70,95,80]	81.66666666666667	[-0.8846400654007692, 0.6184291206010091, -0.3839950500311186]	-0.2167353316102929
1238	The inscription mentioned about the construction of a temple compound dedicated to Manjusri boddhisattva.	மஞ்சுஸ்ரீ போதிசத்துவாவுக்கு அர்ப்பணிக்கப்பட்ட கோயில் வளாகம் கட்டுவது பற்றி கல்வெட்டில் குறிப்பிடப்பட்டுள்ளது.	[98,95,99]	97.33333333333333	[0.7524376846469182, 0.6184291206010091, 0.8249944074917553]	0.7319537375798942
1239	The most common states appear in bold.	மிகவும் பொதுவான மாநிலங்கள் தடித்த எழுத்துக்களில் தோன்றுகின்றன.	[94,95,98]	95.66666666666667	[0.5185694346401057, 0.6184291206010091, 0.761363383411604]	0.6327873128842396
1240	The discipline of cognitive science covers cognitive psychology as well as philosophy of mind, computer science, and neuroscience.	அறிவாற்றல் அறிவியல் என்பது அறிவாற்றல் உளவியல் மற்றும் மனவியல், கணினி அறிவியல் மற்றும் நரம்பியல் அறிவியலை உள்ளடக்கியது.	[70,70,71]	70.33333333333333	[-0.8846400654007692, -0.7494310425078954, -0.9566742667524799]	-0.863581791553715
1241	Chennai is the base for Tamil cinema, sometimes nicknamed as Kollywood, alluding to the neighbourhood of Kodambakkam where a number of film studios are located.	சென்னை தமிழ் சினிமாவின் அடித்தளமாக உள்ளது, சில நேரங்களில் கோலிவுட் என்று அழைக்கப்படுகிறது, கோடம்பாக்கத்தில் பல திரைப்பட அரங்குகள் அமைந்திருப்பதைக் குறிக்கிறது.	[85,85,83]	84.33333333333333	[-0.007634127875222391, 0.07128505535744727, -0.19310197779066482]	-0.04315035010281332
1242	similarly, miR-885-5p found as a potential marker for liver disease condition.	இதேபோல், கல்லீரல் நோய்க்கான சாத்தியமான குறிப்பானாக miR-885-5p கண்டறியப்பட்டுள்ளது.	[98,89,97]	94.66666666666667	[0.7524376846469182, 0.290142681454872, 0.6977323593314528]	0.580104241811081
1243	He wants to see his son become an MBA graduate.	தனது மகன் எம். பி. ஏ பட்டம் பெற வேண்டும் என்று அவர் விரும்புகிறார்.	[98,98,95]	97.0	[0.7524376846469182, 0.7825723401740775, 0.5704703111711503]	0.7018267786640487
1244	South India, also known as Peninsular India, has been known by several other names.	தீபகற்ப இந்தியா என்றும் அழைக்கப்படும் தென்னிந்தியா, வேறு பல பெயர்களாலும் அழைக்கப்படுகிறது.	[98,95,94]	95.66666666666667	[0.7524376846469182, 0.6184291206010091, 0.506839287090999]	0.6259020307796421
