index	original	translation	scores	mean	z_scores	z_mean
1415	What are the authorities doing?	સત્તાધીશો શું કરી રહ્યા છે?	[70, 100, 100]	90.0	[-0.6564203729861059, 0.8564305171192773, 0.6070119356946091]	0.2690073599425935
1416	For HDFC, home loan disbursements in October 2020 have been the second-highest in any month in the institution’s history.	HDFC માટે, ઓક્ટોબર 2020માં હોમ લોનની વહેંચણી સંસ્થાના ઇતિહાસમાં કોઈ પણ મહિનામાં બીજી સૌથી વધુ રહી છે.	[90, 90, 100]	93.33333333333333	[0.5819083638496467, 0.3390614884388078, 0.6070119356946091]	0.5093272626610212
1417	“The woman had got married 22 years ago and divorced six months after the wedding.	મહિલાએ 22 વર્ષ પહેલા લગ્ન કર્યા હતા અને લગ્નના છ મહિના પછી છૂટાછેડા લીધા હતા.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
1418	One of these options is that if schools were to re-open in September, the planning of the academic calendar and course curriculum had to be done in accordance with it.	આમાંથી એક વિકલ્પ એ છે કે જો શાળાઓ સપ્ટેમ્બરમાં ફરી ખોલવાની હોય તો, શૈક્ષણિક કેલેન્ડર અને અભ્યાસક્રમનું આયોજન તે અનુસાર કરવું પડશે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
1419	In 2018, India received close to $4.8 billion from Kuwait as remittances.	વર્ષ 2018માં ભારતને કુવૈતમાંથી આશરે 4.8 અબજ ડોલરનું રેમિટન્સ મળ્યું હતું.	[80, 90, 100]	90.0	[-0.037256004568229584, 0.3390614884388078, 0.6070119356946091]	0.30293913985506243
1420	Reportedly, Sushant had called Mahesh hours before he died, but the call didn’t go through.	અહેવાલો અનુસાર, સુશાંતે મૃત્યુ પહેલા મહેશને ફોન કર્યો હતો, પરંતુ કોલ આવ્યો ન હતો.	[70, 90, 100]	86.66666666666667	[-0.6564203729861059, 0.3390614884388078, 0.6070119356946091]	0.09655101704910367
1421	EDII has also extended seed funding of Rs 9 lakh to six students for developing their startup ideas.	EDIIએ છ વિદ્યાર્થીઓને તેમના સ્ટાર્ટઅપ વિચારો વિકસાવવા માટે રૂ.	[50, 45, 30]	41.666666666666664	[-1.8947491098218585, -1.989099140623305, -2.760122818257489]	-2.214657022900884
1422	﻿GANDHINAGAR: Statue of Unity, expected to be the world’s tallest statue, will cost around Rs 3,000 crore.	ગાંધીનગરઃ વિશ્વની સૌથી ઊંચી પ્રતિમા સ્ટેચ્યુ ઓફ યુનિટીની કિંમત આશરે 3,000 કરોડ રૂપિયા છે.	[60, 70, 70]	66.66666666666667	[-1.2755847414039823, -0.6956765689221313, -0.8360458159991471]	-0.93576904210842
1423	It will have a 21-km underground tunnel of which 7 km will be under the sea.	તેમાં 21 કિલોમીટરની ભૂગર્ભ ટનલ હશે, જેમાંથી 7 કિલોમીટરની લંબાઈ દરિયાની નીચે હશે.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
1424	﻿PALANPUR: Mehsana police arrested six persons who allegedly gang-raped a 20-year-old married woman from Ahmedabad on August 2. The woman was on way to her parents house in Radhanpur town of Patan district.	મહેસાણાઃ મહેસાણા પોલીસે અમદાવાદમાં 2 ઓગસ્ટના રોજ 20 વર્ષની પરિણીત યુવતી સાથે ગેંગરેપ કરનારા છ લોકોની ધરપકડ કરી છે.	[40, 45, 50]	45.0	[-2.513913478239735, -1.989099140623305, -1.7980843171283178]	-2.1003656453304527
1425	“When Deepika was 18, she decided to go to Mumbai.	જ્યારે દીપિકા 18 વર્ષની હતી ત્યારે તેણે મુંબઈ જવાનું નક્કી કર્યું હતું.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
1426	Surat is the largest supplier of art silk yarn to the Banarasi sari weavers in Varanasi and Mau districts — the main manufacturing hubs for the famed saris.	સુરત વારાણસી અને મઉ જિલ્લાના બનારસી સાડી વણકરોને આર્ટ સિલ્ક યાર્નનું સૌથી મોટું સપ્લાયર છે.	[50, 35, 30]	38.333333333333336	[-1.8947491098218585, -2.5064681693037745, -2.760122818257489]	-2.3871133657943737
1427	The state government had in November 2012 made it mandatory for all new vehicles to have HSRP number plates.	રાજ્ય સરકારે નવેમ્બર 2012માં તમામ નવા વાહનો માટે HSRP નંબર પ્લેટ ફરજિયાત કરી હતી.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
1428	NEW DELHI: When the process of extradition of Vijay Mallya begins in Westminster Court next month, the UK's Crown Prosecution Service (CPS) will have to prove “dual criminality“ of the former liquor baron ­­ cheating Indian banks of crores of rupees and money laundering ­­ in line with British laws.	નવી દિલ્હીઃવિજય માલ્યાના પ્રત્યાર્પણની પ્રક્રિયા આવતા મહિને વેસ્ટમિન્સ્ટર કોર્ટમાં શરૂ થશે ત્યારે યુકેની ક્રાઉન પ્રોસિક્યુશન સર્વિસ (સીપીએસ) એ ભારતીય બેંકો સાથે કરોડો રૂપિયાની છેતરપિંડી અને મની લોન્ડ્રિંગ સાથે જોડાયેલા બ્રિટિશ કાયદાઓને અનુરૂપ પૂર્વ લિકર બેરનની બેવડી અપરાધિતા સાબિત કરવી પડશે.	[80, 65, 100]	81.66666666666667	[-0.037256004568229584, -0.9543610832623659, 0.6070119356946091]	-0.12820171737866212
1429	M Karunanidhi, DMK chief and icon of Dravidian politics, passes away at 94	ડીએમકે પ્રમુખ એમ કરુણાનિધિનું 94 વર્ષની વયે નિધન	[60, 65, 70]	65.0	[-1.2755847414039823, -0.9543610832623659, -0.8360458159991471]	-1.0219972135551652
1430	Rohan was always good in studies and was ranked 66th in the state in class 12 board exams with 99.97 %.	રોહન હંમેશાથી અભ્યાસમાં સારો હતો અને ધોરણ 12 બોર્ડની પરીક્ષાઓમાં 99.97% સાથે રાજ્યમાં 66મું સ્થાન મેળવ્યું હતું.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
1431	The situation is almost the same in both wholesale and retail.	જથ્થાબંધ અને છૂટક એમ બંનેમાં સ્થિતિ લગભગ સમાન છે.	[100, 90, 100]	96.66666666666667	[1.2010727322675232, 0.3390614884388078, 0.6070119356946091]	0.7157153854669801
1432	The note had State Bank of Pakistan written on it.	આ નોટ પર સ્ટેટ બેંક ઓફ પાકિસ્તાન લખેલું હતું.	[80, 100, 100]	93.33333333333333	[-0.037256004568229584, 0.8564305171192773, 0.6070119356946091]	0.47539548274855226
1433	According to the Abhayam counsellors, the girl had reached Gita Mandir bus depot at 2 am on Sunday.	અભયમ કાઉન્સેલરોના જણાવ્યા અનુસાર, છોકરી રવિવારે સવારે 2 વાગે ગીતા મંદિર બસ ડેપો પહોંચી હતી.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
1434	The fire was doused after an hour.	એક કલાક બાદ આગ પર કાબૂ મેળવવામાં આવ્યો હતો.	[90, 90, 100]	93.33333333333333	[0.5819083638496467, 0.3390614884388078, 0.6070119356946091]	0.5093272626610212
1435	We all know what happens when a party with less than majority gets the invite to form government.	આપણે બધા જાણીએ છીએ કે જ્યારે બહુમતી કરતા ઓછી સંખ્યા ધરાવતી પાર્ટીને સરકાર બનાવવાનું આમંત્રણ મળે છે ત્યારે શું થાય છે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
1436	Diamond units are working in full swing and getting back to normalcy.	ડાયમંડ એકમો ઝડપથી કામ કરી રહ્યા છે અને સામાન્ય સ્થિતિમાં પાછા આવી રહ્યા છે.	[90, 85, 100]	91.66666666666667	[0.5819083638496467, 0.08037697409857304, 0.6070119356946091]	0.42309909121427625
